reservation_line_id,reservation_number,reservation_line_number,reservation_creation_date,reservation_requirement_date,part_number,description,open_reservation_qty,open_reservation_value,reservation_status,reservation_source,wbs_number,requester_alias,plant_code,po_number,po_line_number,po_line_item_id,asset_code,asset_serial_number
6052389006-5,6052389006,5,2024-03-21,2024-04-30,P672082,SEAL,8.0,111.016,05. No PO Available to Peg,MAXIMO,,GGONZALES8,3606,,,,USIS-A,883
6052389137-2,6052389137,2,2024-03-21,2025-09-18,P780572,RELATIVE BEARING SENSOR,1.0,687.4802999999999,05. No PO Available to Peg,MAXIMO,,03011723,3614,,,,SCMC-CA,8067
6052389006-9,6052389006,9,2024-03-21,2025-09-04,B076263,"BEARING,BALL 35MM ID X_62MM OD X 14MM S~",2.0,203.0938,05. No PO Available to Peg,MAXIMO,,06510242,3606,,,,USIS-A,883
6051880698-2,6051880698,2,2024-03-13,2024-10-17,100124806,"GAMMA RAY CARTRIDGE HOUSING, EDTC-B",1.0,2641.4281,05. No PO Available to Peg,MAXIMO,,02307312,3610,,,,EDTH-B,8152
6051891205-2,6051891205,2,2024-03-13,2024-03-20,100979563,KEY,1.0,623.6561,05. No PO Available to Peg,MAXIMO,,SANTOSO,3610,,,,CAL-B,2367
6051880648-1,6051880648,1,2024-03-13,2024-03-20,H334867,"CONTACT;ASSY,HIGH TEMP SPR",1.0,20.12,01. SOH Available to Peg,MAXIMO,,SANTOSO,3606,,,,CCL-L,4284
6051815555-1,6051815555,1,2024-03-12,2024-04-30,103389296,"KIT, FCO-14, MAPC",6.0,399.54,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3606,,,,MAPC-BA,8004
6051746526-2,6051746526,2,2024-03-11,2024-04-01,100377734,"WIRED TERMINAL BOARD ASSY, PERFO OPTION",1.0,1713.0091000000002,04. PO Available to Peg,MAXIMO,,SANTOSO,3610,4584592611,1,4584592611-1,ECRI-P,AUNB-07
6051726216-1,6051726216,1,2024-03-11,2024-03-29,B019133,"O-RING;133,1.799 IN,0.103 IN,FKM,95A",5.0,3.4000000000000004,01. SOH Available to Peg,MAXIMO,,HKHATTAR,3606,,,,VSIS-CA,8540
6051494819-1,6051494819,1,2024-03-07,2024-03-28,101471146,KIT;POSU-A FCO10 BATRY SVR ALM,1.0,1899.4433,05. No PO Available to Peg,MAXIMO,,SAP,3606,,,,POSU-AA,9186
6051494985-1,6051494985,1,2024-03-07,2024-04-30,103374956,"KIT, FCO-14, MAXS",2.0,195.52,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3650,,,,MAXS-BA,8023
6051494177-1,6051494177,1,2024-03-07,2024-03-28,101471146,KIT;POSU-A FCO10 BATRY SVR ALM,1.0,1899.4433,05. No PO Available to Peg,MAXIMO,,SAP,3606,,,,POSU-AA,9113
6051029098-4,6051029098,4,2024-02-28,2024-03-31,B074282,"OIL,IKV-VELOCE C5 BY 1 LITER CAN",2.0,60.8932,01. SOH Available to Peg,MAXIMO,,GGONZALES8,3606,,,,XDLS-CB,41
6051029098-1,6051029098,1,2024-02-28,2024-03-31,B076121,"OIL, SILICONE VISCOSITY 100 CST - 1 KG ~",5.0,615.3280000000001,06. No PO Available to Peg fully (Only Partial available,MAXIMO,,GGONZALES8,3606,,,,XDLS-CB,41
6051029098-3,6051029098,3,2024-02-28,2024-03-31,B076321,"OIL, SILICONE VISCOSITY 125 CST - 1 KG ~",5.0,1095.75,05. No PO Available to Peg,MAXIMO,,GGONZALES8,3606,,,,XDLS-CB,41
6051023576-4,6051023576,4,2024-02-28,2024-03-07,E051656,*OBS/LTB* CAP 18uF 50% 630VDC WET Ta Ro~,4.0,4923.16,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,SLDS-A,35
6051023576-2,6051023576,2,2024-02-28,2024-03-07,H343123,CS-137 37.0 kBq DOUBLE ENCAPSULATED SOU~,2.0,0.0134,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,SLDS-A,35
6051030067-1,6051030067,1,2024-02-28,2024-03-07,H343124,CS-137 111 kBq DOUBLE ENCAPSULATED SOURC,1.0,2184.2000000000003,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,,
6051023576-3,6051023576,3,2024-02-28,2024-03-07,H61016A,"PC BOARD ASSY, PULSE HEIGHT ANALYZER (N~",1.0,6344.900000000001,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,SLDS-A,35
6051030067-2,6051030067,2,2024-02-28,2024-03-07,H343123,CS-137 37.0 kBq DOUBLE ENCAPSULATED SOU~,1.0,0.0067,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,,
6051023576-1,6051023576,1,2024-02-28,2024-03-07,H343124,CS-137 111 kBq DOUBLE ENCAPSULATED SOURC,2.0,4368.400000000001,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,SLDS-A,35
6050345078-1,6050345078,1,2024-02-19,2024-04-02,101427057,"PWA, WIRED CIRCUIT BOARD ASSY, ECRI",2.0,2953.903,05. No PO Available to Peg,MAXIMO,,PBHATIA2,3606,,,,,
6049929755-3,6049929755,3,2024-02-13,2024-02-21,101299915,"FILTER ELEMENT, 10 MICRONS, FOR FILTER ~",1.0,201.9353,05. No PO Available to Peg,MAXIMO,,PBEACHER,3606,,,,POSU-BA-IEC,3801
6049474583-17,6049474583,17,2024-02-06,2024-02-15,103209775,"MAC MINI, APPLE",1.0,1858.85,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3606,,,,TCS92313Y1143,
6049042431-1,6049042431,1,2024-01-30,2024-02-20,101398632,CAP 10uF 20% 50VDC WET Ta AXIAL T1 RoHS,10.0,303.778,04. PO Available to Peg,MAXIMO,,SANTOSO,3606,4584632357,1,4584632357-1,MRPA-XEB,286
6048975330-1,6048975330,1,2024-01-29,2024-02-09,100989030,"KIT, 53-SOCKET UPPER HEAD ALIGNMENT PLUG",2.0,146.864,05. No PO Available to Peg,MAXIMO,,ESILVANO,3606,,,,,
6048687788-1,6048687788,1,2024-01-25,2024-02-15,103450350,THERMAL KIT FOR HRCCx04,1.0,1509.0262,05. No PO Available to Peg,MAXIMO,,SMUDDASIR,3650,,,,HRCC-H,3744
6048675317-1,6048675317,1,2024-01-25,2024-01-31,104402369,"RE-CERTIFICATION-2 KIT FOR 36"" HEAVY DU~",1.0,12781.2128,05. No PO Available to Peg,MAXIMO,,WGARDENER,3650,,,,SHVC-KAL,1521
6048675414-1,6048675414,1,2024-01-25,2024-01-31,104402369,"RE-CERTIFICATION-2 KIT FOR 36"" HEAVY DU~",1.0,12781.2128,05. No PO Available to Peg,MAXIMO,,WGARDENER,3650,,,,SHVC-KA,1520
6048287186-1,6048287186,1,2024-01-19,2024-01-31,103162005,"ANTENNA COVER, CMR",1.0,2465.9612,05. No PO Available to Peg,MAXIMO,,RCLARK1,3606,,,,,
6047836790-1,6047836790,1,2024-01-12,2024-01-12,100187513,"TRANSFORMER, PULSE-LDSC",1.0,262.466,04. PO Available to Peg,MAXIMO,,SAP,3606,4583220083,49,4583220083-49,LDSC-BA,543
6047823977-3,6047823977,3,2024-01-12,2024-02-29,103425951,"GREASE SEAL 12MM - 14MM, CLIS-AA",3.0,2016.12,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,CLIS-AA,4581632982-2-5
6047823977-4,6047823977,4,2024-01-12,2024-02-29,103425952,"GUIDE BUSHING 0.322"", CLIS-AA",4.0,728.32,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,CLIS-AA,4581632982-2-5
6047823977-2,6047823977,2,2024-01-12,2024-02-29,104573977,"GREASE SEAL, 11.0 MM TO 13.0 MM, .433"" ~",2.0,1333.4,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,CLIS-AA,4581632982-2-5
6047824386-1,6047824386,1,2024-01-12,2024-01-12,E055674,FUSE VERY FAST ACTING 250mA 125V AXIAL ~,2.0,4.32,05. No PO Available to Peg,MAXIMO,,SAP,3606,,,,AH-388,22
6047633972-2,6047633972,2,2024-01-09,2024-01-11,V0087,G SOLENOID VALVE KIT (621SMK-2),1.0,202.05,01. SOH Available to Peg,MAXIMO,,LDUC2,3606,,,,WSG-G250T,183150
6047633972-3,6047633972,3,2024-01-09,2024-01-11,V0089,M/P TIME BREAK KIT (656TBK),1.0,104.77,01. SOH Available to Peg,MAXIMO,,LDUC2,3606,,,,WSG-G250T,183150
6047620118-1,6047620118,1,2024-01-09,2024-01-10,V0085,G MAINTENANCE KIT (621GMK-3),1.0,937.23,05. No PO Available to Peg,MAXIMO,,LDUC2,3606,,,,WSG-G250T,28117Q
6047633972-1,6047633972,1,2024-01-09,2024-01-11,V0085,G MAINTENANCE KIT (621GMK-3),1.0,937.23,05. No PO Available to Peg,MAXIMO,,LDUC2,3606,,,,WSG-G250T,183150
6047301921-1,6047301921,1,2024-01-04,2024-01-18,100160507,"ASSY, L.V. REG. HEATSINK, MRPC",1.0,3500.4954,05. No PO Available to Peg,MAXIMO,,SANTOSO,3606,,,,MRPC-XDA,875
6047217683-1,6047217683,1,2024-01-03,2024-01-03,V0085,G MAINTENANCE KIT (621GMK-3),1.0,937.23,01. SOH Available to Peg,MAXIMO,,LDUC2,3606,,,,,
6047217673-1,6047217673,1,2024-01-03,2024-01-04,V0085,G MAINTENANCE KIT (621GMK-3),1.0,937.23,05. No PO Available to Peg,MAXIMO,,LDUC2,3606,,,,,
6047217943-2,6047217943,2,2024-01-03,2024-01-04,V0085,G MAINTENANCE KIT (621GMK-3),1.0,937.23,05. No PO Available to Peg,MAXIMO,,LDUC2,3606,,,,,
6046666072-1,6046666072,1,2023-12-25,2024-02-25,100109882,UPPER HOUSING,1.0,2057.7864,05. No PO Available to Peg,MAXIMO,,SANTOSO,3606,,,,PPC-B,8568
6046666074-2,6046666074,2,2023-12-25,2024-01-25,102032990,RELAY DPST 12V 5A 400ohm 360mW TH RoHS,2.0,33.191,05. No PO Available to Peg,MAXIMO,,SANTOSO,3606,,,,PDIM-BC,5407
6046666072-6,6046666072,6,2023-12-25,2024-02-25,J971838,"SPLIT THREADED RING, 4-1/16-8",3.0,721.4757,05. No PO Available to Peg,MAXIMO,,SANTOSO,3606,,,,PPC-B,8568
6046407920-1,6046407920,1,2023-12-21,2024-02-01,101061614,"PWA, POWER DISTRIBUTION SELV, EWAFE ROHS",1.0,915.4947,05. No PO Available to Peg,MAXIMO,,SANTOSO,3606,,,,PDIM-BA,806
6046371125-1,6046371125,1,2023-12-21,2024-02-29,103612818,"KIT, CAPACITOR REPLECMENT, UPM-BA",1.0,246.34,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3650,,,,UPM-BA,3097
6046234961-1,6046234961,1,2023-12-19,2024-01-10,102086540,"W9T, TORQUE HUB DRIVE, TWO SPEED , 143 ~",1.0,11985.8779,05. No PO Available to Peg,MAXIMO,,PBEACHER,3606,,,,SSUW-B,4748/15
6046170682-2,6046170682,2,2023-12-18,2024-01-15,101210667,"KIT, MRPO RCM 150",1.0,1880.8608,04. PO Available to Peg,MAXIMO,,DDAET,3606,4584313711,12,4584313711-12,MRPO-XCA,564
6046170682-4,6046170682,4,2023-12-18,2024-01-15,101345589,"KIT, MRPO RCM 200",1.0,2118.0,01. SOH Available to Peg,MAXIMO,,DDAET,3606,,,,MRPO-XCA,564
6046170598-1,6046170598,1,2023-12-18,2024-01-08,101345613,"KIT, MRMS RCM XP1",1.0,1189.63,01. SOH Available to Peg,MAXIMO,,DDAET,3606,,,,MRMS-XPB,603
6046170724-3,6046170724,3,2023-12-18,2024-01-15,101345619,"KIT, MRSC RCM 200",1.0,1366.2718,05. No PO Available to Peg,MAXIMO,,DDAET,3606,,,,MRSC-NJB,548
6046170682-3,6046170682,3,2023-12-18,2024-01-15,101723052,"KIT, MRPO RCM SLS-3 MECHANICAL",1.0,1477.5858,05. No PO Available to Peg,MAXIMO,,DDAET,3606,,,,MRPO-XCA,564
6046170724-2,6046170724,2,2023-12-18,2024-01-15,101723057,"KIT, MRSC RCM SLS-3 MECHANICAL",1.0,150.5825,04. PO Available to Peg,MAXIMO,,DDAET,3606,4584132045,1,4584132045-1,MRSC-NJB,548
6046170598-2,6046170598,2,2023-12-18,2024-10-14,100141220,"MRMS, Release Washer, WELBOR",24.0,2292.66,05. No PO Available to Peg,MAXIMO,,DDAET,3606,,,,MRMS-XPB,603
6045691854-18,6045691854,18,2023-12-11,2024-03-01,429843000,"HANDLE,BUTTERFLY VALVE 4-6 IN STANDARD ~",5.0,404.85,01. SOH Available to Peg,MAXIMO,,BAMOR2,3606,,,,,
6045548037-2,6045548037,2,2023-12-08,2024-04-10,E053089,"FEEDTHRU, ANTENNA TO ELECTRONICS",4.0,737.5360000000001,05. No PO Available to Peg,MAXIMO,,MVILLAREL,3606,,,,,
6045548037-4,6045548037,4,2023-12-08,2024-04-10,H549203,"GUIDE, WIRE",4.0,231.7396,05. No PO Available to Peg,MAXIMO,,MVILLAREL,3606,,,,,
6045548037-3,6045548037,3,2023-12-08,2024-04-10,103162005,"ANTENNA COVER, CMR",1.0,2465.9612,05. No PO Available to Peg,MAXIMO,,MVILLAREL,3606,,,,,
6045029830-2,6045029830,2,2023-11-30,2024-04-14,100377734,"WIRED TERMINAL BOARD ASSY, PERFO OPTION",5.0,14451.75,03. SOH available to Partial Pegging - No PO Available to Peg,MAXIMO,,PBHATIA2,3606,,,,ECRI-P,AUNB-09
6045001018-3,6045001018,3,2023-11-30,2023-12-20,101330766,"POWER SUPPLY, UNIVERSAL AC INPUT, 12V O~",2.0,214.44,01. SOH Available to Peg,MAXIMO,,SANTOSO,3606,,,,NWD-ABC,3321
6045031424-1,6045031424,1,2023-11-30,2024-05-09,100377734,"WIRED TERMINAL BOARD ASSY, PERFO OPTION",1.0,2890.35,05. No PO Available to Peg,MAXIMO,,SANTOSO,3606,,,,ECRI-P,AUNB-14
6044806542-3,6044806542,3,2023-11-27,2023-11-29,100069535,"ELEMENT,FILTER HIGH PRESSURE, 50P, 10Q ~",1.0,122.91,01. SOH Available to Peg,MAXIMO,,WPULLEN,3606,,,,GBS91519A0231,
6044806542-2,6044806542,2,2023-11-27,2023-11-30,511286000,"O-RING;0.139 IN,BUNA-N,70,DURO,31.75 IN",4.0,60.36,01. SOH Available to Peg,MAXIMO,,MKHALIL19,3606,,,,GBS91519A0231,
6044512157-8,6044512157,8,2023-11-22,2023-12-01,100088482,"MICROFUSE,FAST-ACTING,.500A",4.0,26.32,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-9,6044512157,9,2023-11-22,2023-12-01,100157411,"TRANSDUCER, PRESSURE MODEL 570, 0-15000~",1.0,1346.62,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-10,6044512157,10,2023-11-22,2023-12-01,100162065,"ASSEMBLY, 120 OHM JUPITER 4 PIN MALE TE~",1.0,477.67,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-11,6044512157,11,2023-11-22,2023-12-01,100260130,"FUSE, .062A 125V SAFE T PLUS",4.0,35.64,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-12,6044512157,12,2023-11-22,2023-12-01,100277388,"BARRIER, GALVANIC, 2 CHANNEL, HART ISOLA",2.0,996.54,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-13,6044512157,13,2023-11-22,2023-12-01,100327554,"INLET, ATEX MALE 24VDC 2P+E, DXN6 SERIE~",1.0,320.42,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-14,6044512157,14,2023-11-22,2023-12-01,100453977,"5 AMP FUSE, 5 BY 20 MM, TIME LAG",2.0,5.38,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-15,6044512157,15,2023-11-22,2023-12-01,100521641,PROCESSOR,1.0,550.48,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-1,6044512157,1,2023-11-22,2023-12-01,100531348,"VALVE, 2-POSITION 3 WAY N.D.SOLENOID OP~",2.0,4130.74,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-2,6044512157,2,2023-11-22,2023-12-01,101586451,"RECEPTACLE, DXN6 FEMALE CONNECTOR, 2P+E~",1.0,799.38,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-3,6044512157,3,2023-11-22,2023-12-01,101591493,"PWA, DCU3S, CSD366",1.0,1128.3042,05. No PO Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-4,6044512157,4,2023-11-22,2023-12-01,102053136,24V Brush Regulator For ASX-305 Chalwyn,1.0,516.93,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-5,6044512157,5,2023-11-22,2023-12-01,102975713,"TRANSDUCER, PRESSURE 0-6000PSI, 4-20mA ~",2.0,1073.4,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-6,6044512157,6,2023-11-22,2023-12-01,565182000,"TRANSDUCER, LOAD CELL SENSOTEC COMPRESS~",1.0,4058.4,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044512157-7,6044512157,7,2023-11-22,2023-12-01,597760000,"BEARING, ROLLER, .315 BORE X .866 OD, A~",4.0,97.36,01. SOH Available to Peg,MAXIMO,,JCALDER2,3606,,,,TCS92314Y1795,
6044076052-1,6044076052,1,2023-11-15,2024-11-11,100265989,"*OBS* ASSEMBLY, PWB, SGT-N TO SGT-P ADA~",1.0,864.1794,05. No PO Available to Peg,MAXIMO,,02980787,3606,,,,SGC-V,1490
6044012196-3,6044012196,3,2023-11-14,2023-12-21,P279964,WASHER;85.8 MM,10.0,206.9,01. SOH Available to Peg,MAXIMO,,HKHATTAR,3606,,,,AH-184,5866
6044012196-2,6044012196,2,2023-11-14,2024-01-15,P380800,HOUSING,1.0,1423.5624,01. SOH Available to Peg,MAXIMO,,HKHATTAR,3606,,,,AH-184,5866
6044012196-1,6044012196,1,2023-11-14,2024-01-15,P381598,KNUCKLE,1.0,1440.2856,05. No PO Available to Peg,MAXIMO,,HKHATTAR,3606,,,,AH-184,5866
6044012394-1,6044012394,1,2023-11-14,2023-11-21,J981099,"KIT, MAXS-BA SLS-2",1.0,422.8,01. SOH Available to Peg,MAXIMO,,MELSAGHER,3650,,,,MAXS-BA,8023
6043771097-1,6043771097,1,2023-11-10,2023-11-13,102089831,ECRD-H HIGH TEMP SLS-2 KIT,1.0,464.33,01. SOH Available to Peg,MAXIMO,,WGARDENER,3650,,,,ECRD-H,1185
6043771135-1,6043771135,1,2023-11-10,2024-02-15,P380800,HOUSING,1.0,1423.5624,04. PO Available to Peg,MAXIMO,,HKHATTAR,3606,4584307274,12,4584307274-12,AH-184,4895
6043721667-1,6043721667,1,2023-11-09,2023-11-20,J981099,"KIT, MAXS-BA SLS-2",1.0,422.8,01. SOH Available to Peg,MAXIMO,,WGARDENER,3650,,,,MAXS-BA,8371
6043645492-2,6043645492,2,2023-11-08,2024-05-08,101240127,"KIT, MRSC RCM 150, SP1-S",1.0,475.6181,05. No PO Available to Peg,MAXIMO,,DDAET,3606,,,,MRSC-BC,119
6043645491-1,6043645491,1,2023-11-08,2024-05-08,100141220,"MRMS, Release Washer, WELBOR",12.0,1146.33,05. No PO Available to Peg,MAXIMO,,DDAET,3606,,,,MRMS-XCB,669
6043645492-3,6043645492,3,2023-11-08,2024-05-08,101723057,"KIT, MRSC RCM SLS-3 MECHANICAL",1.0,150.5825,04. PO Available to Peg,MAXIMO,,DDAET,3606,4584211516,1,4584211516-1,MRSC-BC,119
6043302194-1,6043302194,1,2023-11-03,2024-03-01,103353293,"KIT, FCO-13, MAXS",1.0,26.49,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3606,,,,MAXS-BA,8133
6042815016-1,6042815016,1,2023-10-26,2024-04-01,103073566,"ASSEMBLY, ARBOR ARTS 1450 FANLESS PC, W~",1.0,2019.34,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3606,,,,,
6042815016-3,6042815016,3,2023-10-26,2024-04-01,103075534,"KIT, ACCESSORIES, COILCAT ARBOR COMPUTE~",1.0,381.8,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3606,,,,,
6042815016-4,6042815016,4,2023-10-26,2024-04-01,103114846,"BRACKET, ARBOR PC MOUNT, X11, CONTROL C~",1.0,125.79,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3606,,,,,
6042815016-2,6042815016,2,2023-10-26,2024-04-01,103136582,"BRACKET, MONITOR MOUNT, COILCAT, X11, C~",1.0,121.11,01. SOH Available to Peg,MAXIMO,,SMUDDASIR,3606,,,,,
6042828818-1,6042828818,1,2023-10-26,2025-07-21,104397852,"KIT, FCO-08, MASS-BA",1.0,196.51,01. SOH Available to Peg,MAXIMO,,06296636,3650,,,,,
6042876299-9,6042876299,9,2023-10-26,2023-12-04,B023160,"O-RING;133,1.799 IN,0.103 IN,FLUOR",1.0,0.8673,05. No PO Available to Peg,MAXIMO,,AROW2,3610,,,,AH-107,782
6042876299-1,6042876299,1,2023-10-26,2023-12-04,P380800,HOUSING,1.0,1602.8932,05. No PO Available to Peg,MAXIMO,,AROW2,3610,,,,AH-107,782
6042692985-1,6042692985,1,2023-10-24,2024-03-31,103353293,"KIT, FCO-13, MAXS",1.0,26.49,01. SOH Available to Peg,MAXIMO,,NVARRA,3606,,,,MAXS-BA,8158
6041931349-1,6041931349,1,2023-10-12,2023-10-20,H337450,ILE-S SPRING ASSEMBLY,1.0,3197.9100000000003,04. PO Available to Peg,MAXIMO,,WGARDENER,3610,4582662119,1,4582662119-1,ILE-S,39
6041931309-1,6041931309,1,2023-10-11,2023-10-18,100295023,"BOARD,ENGINE 2 CURB DCU3 JUMPERED AND C~",4.0,4216.6472,05. No PO Available to Peg,MAXIMO,,AVALDES2,3892,,,,SBF21512A0149,
6041882114-1,6041882114,1,2023-10-11,2023-10-18,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,AVALDES2,3610,,,,UPM-BA,1526
6041882124-1,6041882124,1,2023-10-11,2023-10-18,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,AVALDES2,3610,,,,UPM-BA,1589
6041882122-1,6041882122,1,2023-10-11,2023-10-18,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,AVALDES2,3610,,,,UPM-BA,1532
6041882384-1,6041882384,1,2023-10-11,2023-10-18,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,AVALDES2,3610,,,,UPM-BA,2555
6041869366-1,6041869366,1,2023-10-11,2023-10-18,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,AVALDES2,3610,,,,UPM-BA,844
6041931348-1,6041931348,1,2023-10-11,2023-10-31,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,UPM-BA,3027
6041882121-1,6041882121,1,2023-10-11,2023-11-03,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,UPM-BA,2867
6041882380-1,6041882380,1,2023-10-11,2023-11-07,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,UPM-BA,2840
6041882210-1,6041882210,1,2023-10-11,2023-11-09,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,UPM-BA,2858
6041882120-1,6041882120,1,2023-10-11,2023-11-11,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,UPM-BA,3003
6041882126-1,6041882126,1,2023-10-11,2023-12-02,103281174,UPM BIAS CAN UPGRADE RETROFIT KIT,1.0,392.932,05. No PO Available to Peg,MAXIMO,,MELSAGHER,3610,,,,UPM-BA,2562
6041799270-1,6041799270,1,2023-10-10,2023-10-31,102090836,"KIT, SCMS-CB SLS-2",2.0,934.54,05. No PO Available to Peg,MAXIMO,,GGONZALES8,3606,,,,SCMS-CB,8174
6041426115-4,6041426115,4,2023-10-04,2024-01-15,100011116,"DIRECTIONAL VALVE, G3-12-XM24, HAWE HYD~",1.0,753.18,01. SOH Available to Peg,MAXIMO,,VASSARI,3649,,,,OSLC-GBA,5858
6041426115-5,6041426115,5,2023-10-04,2024-01-15,100012270,"PROPORTIONAL VALVE, PMVP4-43/G24, HAWE ~",1.0,856.91,01. SOH Available to Peg,MAXIMO,,VASSARI,3649,,,,OSLC-GBA,5858
6041426115-6,6041426115,6,2023-10-04,2024-01-20,100176294,"KIT, DOOR HANDLE, OSLC-E/F",1.0,254.71,01. SOH Available to Peg,MAXIMO,,VASSARI,3649,,,,OSLC-GBA,5858
6041426115-7,6041426115,7,2023-10-04,2024-01-31,100351425,"ASSEMBLY, HYDRAULIC COOLER, OSLC-G",1.0,5150.39,01. SOH Available to Peg,MAXIMO,,VASSARI,3649,,,,OSLC-GBA,5858
6041426115-9,6041426115,9,2023-10-04,2024-10-01,100362920,"REGULATOR FILTER 8 BAR, CM1014S2008M, T~",1.0,78.4581,05. No PO Available to Peg,MAXIMO,,LHOA,3649,,,,OSLC-GBA,5858
6041426115-10,6041426115,10,2023-10-04,2025-01-28,100418311,"OSLC-E/F,ADDITIONAL EXTERIOR LIGHTS KIT",2.0,1930.375,05. No PO Available to Peg,MAXIMO,,00774711,3649,,,,OSLC-GBA,5858
6041426115-2,6041426115,2,2023-10-04,2023-10-31,101886207,"O-RING, 120.32X2.62, VITON, 9004104-158~",10.0,248.6,01. SOH Available to Peg,MAXIMO,,LHOA,3649,,,,OSLC-GBA,5858
6041426115-3,6041426115,3,2023-10-04,2023-10-31,102762784,"O-RING, 82.22X2.62, VITON, 9004104-1520~",10.0,234.8,01. SOH Available to Peg,MAXIMO,,LHOA,3649,,,,OSLC-GBA,5858
6041426115-1,6041426115,1,2023-10-04,2023-10-31,102844042,"FRONT LIP SEAL, 519021, SAUER DANFOSS",5.0,240.05,04. PO Available to Peg,MAXIMO,,LHOA,3649,4583686024,1,4583686024-1,OSLC-GBA,5858
6041426115-8,6041426115,8,2023-10-04,2024-02-17,E061100,"CONTROLLER, SINGLE AXIS, MS4M12432, OEM~",1.0,1463.07,01. SOH Available to Peg,MAXIMO,,VASSARI,3649,,,,OSLC-GBA,5858
6040978217-3,6040978217,3,2023-09-27,2023-10-31,J966418,"HOUSING, ACTUATOR, 25KPSI",3.0,3295.6362,05. No PO Available to Peg,MAXIMO,,HKHATTAR,3606,,,,VSIS-CA,8540
6040978217-2,6040978217,2,2023-09-27,2023-10-31,J966484,"6-PIN CONNECTOR ASSY, SENSOR PACKAGE, 2~",2.0,3458.86,01. SOH Available to Peg,MAXIMO,,HKHATTAR,3606,,,,VSIS-CA,8540
6040978217-1,6040978217,1,2023-09-27,2023-10-31,J966484,"6-PIN CONNECTOR ASSY, SENSOR PACKAGE, 2~",1.0,1729.43,05. No PO Available to Peg,MAXIMO,,HKHATTAR,3606,,,,VSIS-CA,8540
