sap_wbs_raw,wbs_source,project_number,operation_number,ops_activity_number,wbs_name,client_name,rig,ops_district,location,sub_business_line_raw
J.20.062660,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.17,Moomba 253,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062653,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.33,Moolion North 2 ,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062652,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.27,Moomba 239 Packer Set,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062651,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.24,Moorari 19,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062646,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.34,Taylor South 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062645,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.28,Moomba 240  Packer Set,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062636,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.22,Coonatie 8,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062635,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.13,Moomba 96,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062628,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.30,Moomba 243- Set Packer,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062627,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.23,Juno 8,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062626,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.05,BigLake102RiglessTubingCutter,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062619,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.35,Moomba 244-Drift / Post Frac Perf . Packer Set,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062618,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.15,Moomba 249,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062617,Operation Activity,P.1001569,O.1001569.07,A.1001569.07.03,Moorari 5,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062770,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.01,Brompton 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062751,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.25,Amyema 2_SCMT,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062750,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.13,Alwyn 8,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.21.108385,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.29,Well TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062733,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.18,Meranji 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062732,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.07,Goyder 6,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062731,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.06,Moomba 225,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062725,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.04,Toolachee 12,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062715,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.22,Well TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062714,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.17,Taylor South 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062713,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.09,Pondrinie 13,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062704,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.16,Moolion North 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062703,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.15,Alwyn North 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.21.108381,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.26,Brumby 14_SCMT,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062680,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.28,Well TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062679,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.20,Merupa 3,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062678,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.14,Alwyn North 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062677,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.08,Wippo South 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062670,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.19,Napowie 9,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062669,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.02,Hector South East 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062659,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.12,Yanda South 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.21.108378,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.30,Taylor South 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.21.108377,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.24,Tantanna 12- CIBP Cement,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062644,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.23,Big Lake 152,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062643,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.05,Moon 5,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062634,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.27,Well TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062625,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.21,Well TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062616,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.10,Pondrinie 16,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062615,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.03,Moon 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062610,Operation Activity,P.1001569,O.1001569.06,A.1001569.06.11,Okotoko North 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062769,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.22,Toolachee 56 2 in HSD Perfo,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062768,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.15,"Toolachee 1- 1 11/16"" Link",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062759,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.11,Moomba 255,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062758,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.10,Moomba 248 - Packer,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062741,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.02,Vega 7,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062730,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.20,Pondrinie 20- 2in HSD Perfo,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062729,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.14,"Coonatie 8- 1 11/16"" Link",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062728,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.09,TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062727,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.08,Moomba 254,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062712,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.04,Barrolka North East 3,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062711,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.03,"big Lake 6-2 1/8"" Link perfo",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062702,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.24,Costa Central 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062696,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.25,Vega 7-CPST-Cement,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062695,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.23,Costa Central 1-Stage 3-2in HSD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062694,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.16,"Bagundi 7 -2"" HSD",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062691,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.13,"Roti North 2- 2"" HSD",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062668,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.21,Toolachee 55- 2in HSD Perforation,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062658,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.27,"Vega-2_Link 2 1/8"" perforation",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062657,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.26,Dullingari 16,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062656,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.07,Seccante 7,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062650,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.12,Moomba 256,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062624,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.06,Napowie 3,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062613,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.01,Moomba 251 3 3/8 HSD and Packer Tailpipe,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062612,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.17,"Dullingari 42- 1.56""  HSD Perfo",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062609,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.18,Vega-7_Plug Setting,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062608,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.19,Pndrinie 19 1.56 HSD Perf,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062606,Operation Activity,P.1001569,O.1001569.05,A.1001569.05.05,BigLake102RiglessTubingCutter,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062749,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.24,Lepard 3,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062726,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.22,Coonatie 8,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062693,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.26,Moomba 248,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062692,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.23,Juno 8,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062690,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.20,Gooranie 14,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062614,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.27,Moorari 19,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062611,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.21,Dullingari 42,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062607,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.25,Toolachee 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062605,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.18,Gooranie 17,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062604,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.17,Moomba 253,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062603,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.16,Moomba 247,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062574,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.14,Moomba 106,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062573,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.13,Namur 19,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062557,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.19,Gooranie 15,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062556,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.09,TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062510,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.15,Moomba 249,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062509,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.04,TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062492,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.11,Moomba 34,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062491,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.07,Seccante 7,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062452,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.10,TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062451,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.08,TBD,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062450,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.06,Moorari 20,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062422,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.05,BigLake102RiglessTubingCutter,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062421,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.02,Big Lake 102- Tubing Cutter-TCP Correlation,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062412,Operation Activity,P.1001569,O.1001569.03,A.1001569.03.03,"big Lake 6-2 1/8"" Link perfo",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060451,Operation Activity,P.1001569,O.1001569.02,A.1001569.02.01,Coolah-7_Plug-setting,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060458,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.33,Wackett 21,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060457,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.28,Well 23,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060456,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.01,"Coolah 5_2""Perfo",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062592,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.42,"Mudera 21 -2"" HSD ",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060455,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.03,Coolah-7_Plug-setting,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062572,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.39,Swan Lake 12,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062561,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.34,Wackett East 1 NFE A Gas DCF ; Drift & Cement Evaluation Log,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060454,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.15,"Wackett 20-Perfo-2"" HSD",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060453,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.02,"Coolah 6_2""Perfo",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062555,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.37,Cascade 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060452,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.24,Well 19,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060450,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.17,Moomba 247 SCMT,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060449,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.07,Vega North 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062527,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.46,Vega 6,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060447,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.36,Mudera 2,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060446,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.32,Challum West 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060445,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.29,Well 24,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060444,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.21,Well 16,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062508,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.48,Cherokee 1,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060442,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.05,"Juno 7- 27/8"" Perforation",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062490,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.44,Kerna 6- 1 11/16 Link Perfo,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062489,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.43,"Mckinlay 19-Perfo 3 3/8""",SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062488,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.38,Gooranie 12,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060440,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.27,Well 22,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060439,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.26,Well 21,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.19.060438,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.08,Wackett South 1 App A Gas DCF ; Drift & Cement Evaluation Log ; ,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
J.20.062468,Operation Activity,P.1001569,O.1001569.01,A.1001569.01.45,Post frac perforation at Vega 7,SANTOS LIMITED,Rigless Australia - 1,Moomba WL,,WL Production Services
