Index,Material-Plant,Plant,Geo-Unit,GEO UNIT (Profit Center),Material,Reservation -Line,Requirements Date,Creation Date,Stock On Hand - DDSC,Stock On Hand - HDSC,Last 3 Month Consumption,Last 6 Month Consumption,Last 12 Month Consumption,Material Stratification (Last 6 Month Consumption),Material Stratification (Last 12 Month Consumption),Open Qty - Reservation,Open Reservation Value,Material/Plant-SOH - Total,Primary Pegged PO-LN - Open Qty,Combined SOH & PO Pegging,Main - PO Line to Peg to Reservation,Main - PO to Peg to Reservation,Additional PO - Line to Peg,Primary Pegged PO-LN - Order Qty,Primary Pegged PO-LN - Approval Status,Primary Pegged PO-LN - RDD Date,Pegged Main PO GR Status,Pegged Main PO Invoice Status,Primary Pegged PO-LN - Invoice Qty,Post Pegging SOH Qty,Post Pegging PO Qty,Material Description,MRP Parameters - MRP Controller,MRP Parameters - Profit Center,MRP Parameters - Planned Delivery Time,MRP Parameters - Prime Status,MRP Parameters - Safety Stock,MRP Parameters - Standard Price,Business Line - By Cost Center,Sub - Business Line - By Cost Center,Business Line by Profit Center,Material/Plant-Open PO Qty - Total,Purchase Requisition - Status,Purchase Requisitions,Planned Order - Status,Planned Orders,Maximo Asset ID,Maximo Asset Num,Maximo Serial No,Reservation Creation type,WO Number,User Name,Goods recipient,Maximo - WO STATUS and Part Status,WBS Element,Cost Center,reservation_line_id,reservation_number,reservation_line_number
2,103162005-3606,3606.0,APG,APG,103162005,6045548037-3,2024-04-10,2023-12-08,5.0,5.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,2465.9612,,,05. No PO Available to Peg,,,,,,,,,,-2.0,0.0,"ANTENNA COVER, CMR",ZZZ,110516.0,21.0,Non AR Part,0.0,2552.6397,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090853 | 1027090854,,,,MAXIMO,1009044134,SYS-MAXIMO,MVILLAREL,-,,AU100070,6045548037-3,6045548037,3
1,100377734-3606,3606.0,APG,APG,100377734,6045029830-2,2024-04-14,2023-11-30,,,2.0,2.0,10.0,STRANGER,STRANGER,5.0,14451.75,1.0,,03. SOH available to Partial Pegging - No PO Available to Peg,,,4584025289-00018-Convert Planned Orders for additional Supply Pegging,,,,,,,-4.0,,"WIRED TERMINAL BOARD ASSY, PERFO OPTION",ZZZ,110516.0,18.0,Non AR Part,1.0,3237.3797,RPE,WLES,RPE,2.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1009777117 | 1027090802,9406139490.0,ECRI-P|AUNB-09,AUNB-09,MAXIMO,1008971186,SYS-MAXIMO,PBHATIA2,APPR-PENDING,,AU100070,6045029830-2,6045029830,2
1,101330766-3606,3606.0,APG,APG,101330766,6045001018-3,2023-12-20,2023-11-30,,,0.0,1.0,1.0,STRANGER,STRANGER,2.0,214.44,2.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"POWER SUPPLY, UNIVERSAL AC INPUT, 12V O~",ZZZ,110516.0,579.0,Non AR Part,0.0,106.6573,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,7652899490.0,NWD-ABC|3321,3321,MAXIMO,1008964434,SYS-MAXIMO,SANTOSO,APPR-PENDING,,AU100070,6045001018-3,6045001018,3
2,100377734-3606,3606.0,APG,APG,100377734,6045031424-1,2024-05-09,2023-11-30,,,2.0,2.0,10.0,STRANGER,STRANGER,1.0,2890.35,1.0,,05. No PO Available to Peg,,,,,,,,,,-5.0,,"WIRED TERMINAL BOARD ASSY, PERFO OPTION",ZZZ,110516.0,18.0,Non AR Part,1.0,3237.3797,RPE,WLES,RPE,2.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1009777117 | 1027090802,9819819490.0,ECRI-P|AUNB-14,AUNB-14,MAXIMO,1008971337,SYS-MAXIMO,SANTOSO,APPR-PENDING,,AU100070,6045031424-1,6045031424,1
1,100069535-3606,3606.0,APG,APG,100069535,6044806542-3,2023-11-29,2023-11-27,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,122.91,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"ELEMENT,FILTER HIGH PRESSURE, 50P, 10Q ~",ZZZ,110744.0,60.0,AR Part,0.0,140.1037,RPE,WLES,RPS,0.0,No Purchase Requisition,,NO PLD ORDER,,216330.0,GBS91519A0231,GBS91519A0231,MAXIMO,1008931143,SYS-MAXIMO,WPULLEN,APPR-PENDING,,AU100069,6044806542-3,6044806542,3
1,511286000-3606,3606.0,APG,APG,511286000,6044806542-2,2023-11-30,2023-11-27,29.0,25.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,4.0,60.36,4.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"O-RING;0.139 IN,BUNA-N,70,DURO,31.75 IN",ZZZ,110744.0,21.0,Non AR Part,0.0,16.8304,RPE,WLES,RPS,0.0,No Purchase Requisition,,NO PLD ORDER,,216330.0,GBS91519A0231,GBS91519A0231,MAXIMO,1008931143,SYS-MAXIMO,MKHALIL19,APPR-PENDING,,AU100069,6044806542-2,6044806542,2
1,100088482-3606,3606.0,APG,APG,100088482,6044512157-8,2023-12-01,2023-11-22,89.0,100.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,4.0,26.32,4.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"MICROFUSE,FAST-ACTING,.500A",ZZZ,110498.0,18.0,Non AR Part,0.0,7.3231,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-8,6044512157,8
1,100157411-3606,3606.0,APG,APG,100157411,6044512157-9,2023-12-01,2023-11-22,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,1346.62,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"TRANSDUCER, PRESSURE MODEL 570, 0-15000~",ZZZ,110498.0,18.0,Non AR Part,0.0,1473.8861,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-9,6044512157,9
1,100162065-3606,3606.0,APG,APG,100162065,6044512157-10,2023-12-01,2023-11-22,,,0.0,0.0,1.0,SLOW MOVER,STRANGER,1.0,477.67,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"ASSEMBLY, 120 OHM JUPITER 4 PIN MALE TE~",ZZZ,110498.0,112.0,Non AR Part,0.0,537.0586000000001,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-10,6044512157,10
1,100260130-3606,3606.0,APG,APG,100260130,6044512157-11,2023-12-01,2023-11-22,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,4.0,35.64,4.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"FUSE, .062A 125V SAFE T PLUS",ZZZ,110498.0,91.0,Non AR Part,0.0,9.6547,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-11,6044512157,11
1,100277388-3606,3606.0,APG,APG,100277388,6044512157-12,2023-12-01,2023-11-22,2.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,996.54,2.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"BARRIER, GALVANIC, 2 CHANNEL, HART ISOLA",ZZZ,110498.0,18.0,Non AR Part,0.0,541.9764,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-12,6044512157,12
1,100327554-3606,3606.0,APG,APG,100327554,6044512157-13,2023-12-01,2023-11-22,1.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,320.42,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"INLET, ATEX MALE 24VDC 2P+E, DXN6 SERIE~",ZZZ,110498.0,18.0,Non AR Part,0.0,356.2122,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-13,6044512157,13
1,100453977-3606,3606.0,APG,APG,100453977,6044512157-14,2023-12-01,2023-11-22,50.0,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,5.38,50.0,,01. SOH Available to Peg,,,,,,,,,,48.0,0.0,"5 AMP FUSE, 5 BY 20 MM, TIME LAG",ZZZ,110498.0,18.0,Non AR Part,0.0,2.9815000000000005,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-14,6044512157,14
1,100521641-3606,3606.0,APG,APG,100521641,6044512157-15,2023-12-01,2023-11-22,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,550.48,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,PROCESSOR,ZZZ,110498.0,116.0,Non AR Part,0.0,593.821,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-15,6044512157,15
1,100531348-3606,3606.0,APG,APG,100531348,6044512157-1,2023-12-01,2023-11-22,6.0,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,4130.74,6.0,,01. SOH Available to Peg,,,,,,,,,,4.0,0.0,"VALVE, 2-POSITION 3 WAY N.D.SOLENOID OP~",ZZZ,110498.0,18.0,Non AR Part,0.0,2306.4147000000003,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-1,6044512157,1
1,101586451-3606,3606.0,APG,APG,101586451,6044512157-2,2023-12-01,2023-11-22,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,799.38,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"RECEPTACLE, DXN6 FEMALE CONNECTOR, 2P+E~",ZZZ,110498.0,131.0,Non AR Part,0.0,915.3942000000001,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-2,6044512157,2
1,101591493-3606,3606.0,APG,APG,101591493,6044512157-3,2023-12-01,2023-11-22,42.0,10.0,0.0,0.0,1.0,SLOW MOVER,STRANGER,1.0,1128.3042,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,"PWA, DCU3S, CSD366",W03,110496.0,18.0,Non AR Part,0.0,1167.9641000000001,RPI,WIS,WCF,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-3,6044512157,3
1,102053136-3606,3606.0,APG,APG,102053136,6044512157-4,2023-12-01,2023-11-22,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,516.93,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,24V Brush Regulator For ASX-305 Chalwyn,ZZZ,110498.0,83.0,Non AR Part,0.0,547.8925,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-4,6044512157,4
1,102975713-3606,3606.0,APG,APG,102975713,6044512157-5,2023-12-01,2023-11-22,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,2.0,1073.4,2.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"TRANSDUCER, PRESSURE 0-6000PSI, 4-20mA ~",ZZZ,110498.0,96.0,Non AR Part,0.0,601.124,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-5,6044512157,5
1,565182000-3606,3606.0,APG,APG,565182000,6044512157-6,2023-12-01,2023-11-22,2.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,4058.4,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"TRANSDUCER, LOAD CELL SENSOTEC COMPRESS~",ZZZ,110498.0,21.0,Non AR Part,0.0,4515.0898,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-6,6044512157,6
1,597760000-3606,3606.0,APG,APG,597760000,6044512157-7,2023-12-01,2023-11-22,28.0,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,4.0,97.36,4.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"BEARING, ROLLER, .315 BORE X .866 OD, A~",ZZZ,110498.0,40.0,Non AR Part,0.0,26.793300000000002,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,79044.0,TCS92314Y1795,TCS 923 14-003,MAXIMO,1008761459,SYS-MAXIMO,JCALDER2,APPR-PENDING,,AU100022,6044512157-7,6044512157,7
1,100265989-3606,3606.0,APG,APG,100265989,6044076052-1,2024-11-11,2023-11-15,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,864.1794,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,"*OBS* ASSEMBLY, PWB, SGT-N TO SGT-P ADA~",ZZZ,110516.0,33.0,Non AR Part,0.0,864.1794,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1006451927,6426979490.0,SGC-V|1490,1490,MAXIMO,MT002C7CC9,SYS-MAXIMO,02980787,INPRG-PENDING,,AU100070,6044076052-1,6044076052,1
1,P279964-3606,3606.0,APG,APG,P279964,6044012196-3,2023-12-21,2023-11-14,39.0,8.0,4.0,11.0,21.0,STRANGER,STRANGER,10.0,206.9,10.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,WASHER;85.8 MM,ZZZ,110516.0,21.0,Non AR Part,0.0,23.7448,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027088570,8622159490.0,AH-184|5866,5866,MAXIMO,1008769386,SYS-MAXIMO,HKHATTAR,APPR-PENDING,,AU100070,6044012196-3,6044012196,3
1,P380800-3606,3606.0,APG,APG,P380800,6044012196-2,2024-01-15,2023-11-14,6.0,4.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,1423.5624,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,HOUSING,ZZZ,110516.0,21.0,Non AR Part,0.0,1423.5624,RPE,WLES,RPE,1.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,,8622159490.0,AH-184|5866,5866,MAXIMO,1008769386,SYS-MAXIMO,HKHATTAR,APPR-PENDING,,AU100070,6044012196-2,6044012196,2
1,P381598-3606,3606.0,APG,APG,P381598,6044012196-1,2024-01-15,2023-11-14,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,1440.2856,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,KNUCKLE,ZZZ,110516.0,157.0,Non AR Part,0.0,1440.2856,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1035997149 | 1035997150,8622159490.0,AH-184|5866,5866,MAXIMO,1008769386,SYS-MAXIMO,HKHATTAR,APPR-PENDING,,AU100070,6044012196-1,6044012196,1
2,J981099-3650,3650.0,APG,APG,J981099,6044012394-1,2023-11-21,2023-11-14,4.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,422.8,2.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"KIT, MAXS-BA SLS-2",ZZZ,110945.0,14.0,Non AR Part,0.0,458.7008,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,8097579490.0,MAXS-BA|8023,8023,MAXIMO,1006425929,SYS-MAXIMO,MELSAGHER,APPR-PENDING,,NZ100028,6044012394-1,6044012394,1
1,102089831-3650,3650.0,APG,APG,102089831,6043771097-1,2023-11-13,2023-11-10,6.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,464.33,2.0,,01. SOH Available to Peg,,,,,,,,,,1.0,0.0,ECRD-H HIGH TEMP SLS-2 KIT,ZZZ,110944.0,18.0,Non AR Part,0.0,512.6284,RPE,WLES,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,7885899490.0,ECRD-H|1185,1185,MAXIMO,1008769111,SYS-MAXIMO,WGARDENER,APPR-PENDING,,NZ100028,6043771097-1,6043771097,1
2,P380800-3606,3606.0,APG,APG,P380800,6043771135-1,2024-02-15,2023-11-10,6.0,4.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,1423.5624,1.0,1.0,04. PO Available to Peg,4584307274-12,4584307274,,1.0,Approved,2025-12-01,Pending Full GR,PO Invoiced Fully,1.0,-1.0,0.0,HOUSING,ZZZ,110516.0,21.0,Non AR Part,0.0,1423.5624,RPE,WLES,RPE,1.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,,6020979490.0,AH-184|4895,4895,MAXIMO,1008769476,SYS-MAXIMO,HKHATTAR,APPR-PENDING,,AU100070,6043771135-1,6043771135,1
1,J981099-3650,3650.0,APG,APG,J981099,6043721667-1,2023-11-20,2023-11-09,4.0,1.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,422.8,2.0,,01. SOH Available to Peg,,,,,,,,,,1.0,0.0,"KIT, MAXS-BA SLS-2",ZZZ,110945.0,14.0,Non AR Part,0.0,458.7008,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,10686399490.0,MAXS-BA|8371,8371,MAXIMO,1006425854,SYS-MAXIMO,WGARDENER,APPR-PENDING,,NZ100028,6043721667-1,6043721667,1
1,101240127-3606,3606.0,APG,APG,101240127,6043645492-2,2024-05-08,2023-11-08,4.0,1.0,0.0,0.0,1.0,SLOW MOVER,STRANGER,1.0,475.6181,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,"KIT, MRSC RCM 150, SP1-S",ZZZ,110516.0,18.0,Non AR Part,0.0,492.33610000000004,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027090674 | 1034563837,8033839490.0,MRSC-BC|119,119,MAXIMO,1008746110,SYS-MAXIMO,DDAET,APPR-PENDING,,AU100070,6043645492-2,6043645492,2
2,100141220-3606,3606.0,APG,APG,100141220,6043645491-1,2024-05-08,2023-11-08,1289.0,72.0,72.0,72.0,96.0,STRANGER,STRANGER,12.0,1146.33,,,05. No PO Available to Peg,,,,,,,,,,-24.0,0.0,"MRMS, Release Washer, WELBOR",ZZZ,110516.0,18.0,Non AR Part,0.0,98.88530000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1034062614 | 1034062615 | 1034062616 | 1034062617,5130659490.0,MRMS-XCB|669,669,MAXIMO,1008746058,SYS-MAXIMO,DDAET,APPR-PENDING,,AU100070,6043645491-1,6043645491,1
2,101723057-3606,3606.0,APG,APG,101723057,6043645492-3,2024-05-08,2023-11-08,14.0,,1.0,2.0,3.0,STRANGER,STRANGER,1.0,150.5825,,1.0,04. PO Available to Peg,4584211516-1,4584211516,,1.0,Approved,2026-02-15,Pending Full GR,PO is not Invoiced,,-2.0,0.0,"KIT, MRSC RCM SLS-3 MECHANICAL",ZZZ,110516.0,18.0,AR Part,0.0,155.87550000000002,RPE,WLES,RPE,3.0,No Purchase Requisition,,NO PLD ORDER,,8033839490.0,MRSC-BC|119,119,MAXIMO,1008746110,SYS-MAXIMO,DDAET,APPR-PENDING,,AU100070,6043645492-3,6043645492,3
1,103353293-3606,3606.0,APG,APG,103353293,6043302194-1,2024-03-01,2023-11-03,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,26.49,5.0,,01. SOH Available to Peg,,,,,,,,,,4.0,0.0,"KIT, FCO-13, MAXS",ZZZ,110516.0,318.0,Non AR Part,0.0,28.642500000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,10628039490.0,MAXS-BA|8133,8133,MAXIMO,49355772,SYS-MAXIMO,SMUDDASIR,INPRG-PENDING,,AU100070,6043302194-1,6043302194,1
1,103073566-3606,3606.0,APG,APG,103073566,6042815016-1,2024-04-01,2023-10-26,4.0,2.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,2019.34,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"ASSEMBLY, ARBOR ARTS 1450 FANLESS PC, W~",ZZZ,110498.0,48.0,Non AR Part,0.0,2163.3630000000003,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,,,,MAXIMO,1005883103,SYS-MAXIMO,SMUDDASIR,-,,AU100022,6042815016-1,6042815016,1
1,103075534-3606,3606.0,APG,APG,103075534,6042815016-3,2024-04-01,2023-10-26,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,381.8,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"KIT, ACCESSORIES, COILCAT ARBOR COMPUTE~",ZZZ,110498.0,132.0,Non AR Part,0.0,865.8812,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,,,,MAXIMO,1005883103,SYS-MAXIMO,SMUDDASIR,-,,AU100022,6042815016-3,6042815016,3
1,103114846-3606,3606.0,APG,APG,103114846,6042815016-4,2024-04-01,2023-10-26,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,125.79,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"BRACKET, ARBOR PC MOUNT, X11, CONTROL C~",ZZZ,110498.0,110.0,AR Part,0.0,140.38510000000002,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,,,,MAXIMO,1005883103,SYS-MAXIMO,SMUDDASIR,-,,AU100022,6042815016-4,6042815016,4
1,103136582-3606,3606.0,APG,APG,103136582,6042815016-2,2024-04-01,2023-10-26,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,121.11,1.0,,01. SOH Available to Peg,,,,,,,,,,0.0,0.0,"BRACKET, MONITOR MOUNT, COILCAT, X11, C~",ZZZ,110498.0,121.0,AR Part,0.0,135.7621,RPI,WIS,RPI,0.0,No Purchase Requisition,,NO PLD ORDER,,,,,MAXIMO,1005883103,SYS-MAXIMO,SMUDDASIR,-,,AU100022,6042815016-2,6042815016,2
1,104397852-3650,3650.0,APG,APG,104397852,6042828818-1,2025-07-21,2023-10-26,1.0,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,196.51,2.0,,01. SOH Available to Peg,,,,,,,,,,1.0,0.0,"KIT, FCO-08, MASS-BA",ZZZ,110945.0,324.0,Non AR Part,0.0,212.62279999999998,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,,,,MAXIMO,1006310576,SYS-MAXIMO,06296636,-,,NZ100028,6042828818-1,6042828818,1
1,B023160-3610,3610.0,APG,APG,B023160,6042876299-9,2023-12-04,2023-10-26,412.0,165.0,0.0,15.0,15.0,STRANGER,STRANGER,1.0,0.8673,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,"O-RING;133,1.799 IN,0.103 IN,FLUOR",ZZZ,110516.0,21.0,Non AR Part,0.0,0.8978000000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027063491 | 1027063492,8827839490.0,AH-107|782,782,MAXIMO,1008623999,SYS-MAXIMO,AROW2,APPR-PENDING,,AU100307,6042876299-9,6042876299,9
1,P380800-3610,3610.0,APG,APG,P380800,6042876299-1,2023-12-04,2023-10-26,6.0,4.0,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,1602.8932,,,05. No PO Available to Peg,,,,,,,,,,-1.0,0.0,HOUSING,ZZZ,110516.0,21.0,Non AR Part,0.0,1659.2349,RPE,WLES,RPE,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027141221 | 1027141222,8827839490.0,AH-107|782,782,MAXIMO,1008623999,SYS-MAXIMO,AROW2,APPR-PENDING,,AU100307,6042876299-1,6042876299,1
2,103353293-3606,3606.0,APG,APG,103353293,6042692985-1,2024-03-31,2023-10-24,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,26.49,5.0,,01. SOH Available to Peg,,,,,,,,,,3.0,0.0,"KIT, FCO-13, MAXS",ZZZ,110516.0,318.0,Non AR Part,0.0,28.642500000000002,RPE,WLES,RPE,0.0,No Purchase Requisition,,NO PLD ORDER,,10807119490.0,MAXS-BA|8158,8158,MAXIMO,49363468,SYS-MAXIMO,NVARRA,WMATL-PENDING,,AU100070,6042692985-1,6042692985,1
1,H337450-3610,3610.0,APG,APG,H337450,6041931349-1,2023-10-20,2023-10-12,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,1.0,3197.9100000000003,,,04. PO Available to Peg,4582662119-1,4582662119,,,,,Pending Full GR,PO is not Invoiced,,-1.0,0.0,ILE-S SPRING ASSEMBLY,ZZZ,110516.0,183.0,Non AR Part,0.0,3197.9100000000003,RPE,WLES,RPE,1.0,No Purchase Requisition,,NO PLD ORDER,,8226619490.0,ILE-S|39,39,MAXIMO,1008067541,SYS-MAXIMO,WGARDENER,APPR-PENDING,,AU100307,6041931349-1,6041931349,1
1,100295023-3892,3892.0,APG,APG,100295023,6041931309-1,2023-10-18,2023-10-11,,,0.0,0.0,0.0,SLOW MOVER,SLOW MOVER,4.0,4216.6472,,,05. No PO Available to Peg,,,,,,,,,,-4.0,0.0,"BOARD,ENGINE 2 CURB DCU3 JUMPERED AND C~",ZZZ,110744.0,228.0,Non AR Part,0.0,1091.2156,RPS,WPS,RPS,0.0,No Purchase Requisition,,PLANNED ORDER Available Convert to Purchase Requisition,1027063588,55177.0,SBF21512A0149,5DDKM4824C1005982,MAXIMO,1008492842,SYS-MAXIMO,AVALDES2,WMATL-PENDING,,AU100314,6041931309-1,6041931309,1
